Latitude,Longitude,O3_Total,CO_Total,CH4_Total
1.8045937614763674,-46.859439610578605,264.57526,1.88395e+18,4.008279e+19
1.8702041424999905,-46.449420335750794,262.65317,1.7804388e+18,4.010984e+19
1.9323927861995513,-46.061579670235496,264.27466,1.785261e+18,4.004387e+19
1.9927293310611875,-45.68556577760239,264.07236,1.7952455e+18,4.001965e+19
2.051439417816036,-45.31987935791011,262.10458,1.7553753e+18,3.9995395e+19
2.1090028382177834,-44.96132389962193,263.83347,1.7959692e+18,4.0155977e+19
2.1658563002035893,-44.60695399024378,263.12933,1.7949593e+18,3.989348e+19
2.222691729823272,-44.252123045176724,261.63086,1.8487972e+18,3.9937007e+19
2.279091131120074,-43.899611204662726,262.69165,1.8747362e+18,4.0124126e+19
2.3362891752667956,-43.54108466432062,262.40167,1.8581125e+18,4.0067673e+19
2.3947244310322118,-43.17351096743994,259.66998,1.8312989e+18,3.9853818e+19
2.4540024261888673,-42.79949446255933,262.42477,1.7807382e+18,3.9913297e+19
2.5154903729600946,-42.409662848086,256.73514,1.9013358e+18,3.987933e+19
2.579488807780655,-42.00183389680418,256.98874,1.8938557e+18,3.995083e+19
2.6466892069567125,-41.57114305041009,260.38547,1.8237749e+18,3.9927366e+19
2.7179237789290522,-41.11167398889289,259.3745,1.8021327e+18,4.016511e+19
2.7942271304278967,-40.616031356405735,260.9385,1.9594988e+18,4.035973e+19
2.8769141521395274,-40.07473891833288,258.854,1.8909576e+18,3.993768e+19
2.9672394836572398,-39.478582658011995,257.46555,1.9572826e+18,4.010278e+19
3.0695191675173605,-38.796792832888684,261.24203,2.0094367e+18,3.9941312e+19
3.1840106893973172,-38.026236266166855,257.9735,1.9837826e+18,3.984963e+19
3.3177034376417023,-37.116041469326305,256.50717,1.9867902e+18,3.975308e+19
1.5123917342874906,-51.85978984980101,264.96674,1.876583e+18,3.91092e+19
1.6567789213876503,-50.94312737187762,259.17386,1.7661322e+18,3.949505e+19
1.779193236289832,-50.16795657551511,261.80045,1.7916189e+18,3.9976123e+19
1.8861130685565417,-49.492607418278524,265.15704,1.935458e+18,4.0343144e+19
1.981337881191016,-48.8926838486235,259.26678,1.8874816e+18,4.0103605e+19
2.0679390330628173,-48.348334244287564,262.96573,2.0303108e+18,3.998667e+19
2.147012318745983,-47.85261207942644,262.83484,2.0056475e+18,4.0152863e+19
2.2201260890190864,-47.39538539641018,262.29407,1.8860776e+18,4.0062065e+19
2.2891378724662075,-46.96448869227445,261.39093,1.7947537e+18,3.9987663e+19
2.3545864955930407,-46.55648850685358,260.17636,1.8635356e+18,3.993603e+19
2.4172075475488453,-46.16650520152407,263.06305,1.7441575e+18,3.9920488e+19
2.4776398201641636,-45.790421626261036,261.80518,1.7489497e+18,3.9793384e+19
2.5361404940861942,-45.42654852255169,263.5652,1.7976174e+18,3.9926117e+19
2.5940349287683637,-45.06602387869861,264.13235,1.768326e+18,4.009796e+19
2.650921320815653,-44.71156815096647,263.7195,1.7860705e+18,4.004664e+19
2.7074967745834906,-44.35848928516444,259.46524,1.8475205e+18,4.007294e+19
2.7638884348877335,-44.005893196466324,261.84073,1.785296e+18,3.986225e+19
2.8213370381222944,-43.64540107290654,259.49908,1.8727568e+18,3.97955e+19
2.8797266090152704,-43.27771125313582,258.98776,1.8175017e+18,3.9761195e+19
2.9389393304103417,-42.90357008453098,262.29462,1.7845934e+18,3.996798e+19
3.000336182470196,-42.51360104578417,262.09952,1.813456e+18,4.0034758e+19
3.063897053318742,-42.10780452937162,257.57126,1.8576483e+18,3.9941387e+19
3.131261816030343,-41.67476086737618,259.18875,1.8328129e+18,3.975077e+19
3.2023040589406797,-41.21510282205124,257.09225,1.828593e+18,3.9699948e+19
3.278753307981407,-40.71654770753489,257.46332,1.846852e+18,3.977264e+19
3.360742812954015,-40.17770553290018,258.3659,1.8794846e+18,3.989357e+19
3.451154815006994,-39.5779564424895,260.6829,1.8762568e+18,3.9879397e+19
3.5524518522772497,-38.8991260623313,258.9863,1.9747774e+18,3.9792786e+19
3.666286331664641,-38.128154748452644,259.75662,1.9503943e+18,3.962499e+19
3.7990914475940576,-37.21744003879745,260.18066,2.1264527e+18,3.966836e+19
1.9931918835395643,-51.96543249289858,261.48022,1.7787736e+18,3.882924e+19
2.1378752854159675,-51.05316704678062,261.27423,1.8074138e+18,3.9822235e+19
2.261679694281753,-50.273628827088466,258.0126,1.8118441e+18,3.9805866e+19
2.369159117199853,-49.598246199263116,266.11475,1.8790978e+18,4.003466e+19
2.4648238322217075,-48.998271240051174,261.15897,1.9042505e+18,4.013348e+19
2.5513675101830136,-48.45655460047007,263.1264,1.890608e+18,4.006195e+19
2.6307603244917366,-47.960549721647986,262.5944,1.9265141e+18,3.9955844e+19
2.7044808894672663,-47.500758885607496,263.67264,1.8430887e+18,4.017365e+19
2.773681430209513,-47.06977849999028,260.5138,1.8618338e+18,4.003731e+19
2.8392838762772445,-46.66168998618672,261.26465,1.78134e+18,3.988064e+19
2.9020293051848713,-46.271614031498885,258.88736,1.8799821e+18,3.9942394e+19
2.962559636069555,-45.89543335301892,260.02002,1.768033e+18,3.9900336e+19
3.0214183010412254,-45.529570534127174,259.68332,1.7737025e+18,3.9761613e+19
3.0790882246119335,-45.17082839598235,264.8229,1.7941064e+18,3.9851517e+19
3.13601071165238,-44.81626112975902,261.2259,1.7913039e+18,3.982312e+19
3.1928781913762894,-44.46121965711926,260.38483,1.7811014e+18,3.99193e+19
3.2489978745974586,-44.11034568776195,261.03577,1.794151e+18,3.976493e+19
3.3064282016544886,-43.749720971795256,258.1696,1.8694736e+18,3.96942e+19
3.3644961270080853,-43.383823795055896,262.26065,1.8214413e+18,4.0030694e+19
3.4239331727993427,-43.00759703746228,258.70456,1.8855819e+18,3.976357e+19
3.4852456799810736,-42.617463164277055,260.9329,1.8115019e+18,3.999091e+19
3.5486970099430257,-42.21148789008668,259.81912,1.8048317e+18,3.9975116e+19
3.615918334100456,-41.77824510217467,259.90454,1.8461687e+18,3.9783972e+19
3.6867731889062365,-41.31836532835136,258.79453,1.834855e+18,4.004035e+19
3.762597191012908,-40.82225832466524,259.12048,1.8558096e+18,3.9990856e+19
3.844678884573915,-40.280434218583636,259.3372,1.941114e+18,3.9933796e+19
3.93471039013532,-39.68035553879187,253.53966,1.902993e+18,3.9898093e+19
4.035511876806641,-39.0011340787901,252.25865,1.9439212e+18,3.9712403e+19
4.148702364767393,-38.22969661696867,250.59393,1.9624714e+18,3.918752e+19
4.280635056280322,-37.318402343848,260.57956,1.8823801e+18,3.953109e+19
2.473976316859028,-52.071717458645075,264.32288,1.8073462e+18,3.9775937e+19
2.6196319385779283,-51.159418661816865,258.37344,1.7643867e+18,3.981243e+19
2.7441751479689636,-50.379814668009026,259.87643,1.8939897e+18,3.987436e+19
2.8522209444915148,-49.70434689395315,262.74088,1.9376842e+18,4.0179115e+19
2.9483339922812095,-49.104275342738184,262.95358,1.806858e+18,4.031211e+19
3.0352393132089763,-48.56245505920435,260.38278,1.8330641e+18,3.9812823e+19
3.1149221308730772,-48.066340628005484,260.70026,1.8364406e+18,4.0172623e+19
3.1888818142788597,-47.60643731440567,259.74182,1.8361715e+18,4.0105615e+19
3.2582789511036117,-47.17534202640898,258.87338,1.910426e+18,4.016218e+19
3.3240443244878914,-46.767136046963145,259.7215,1.9247347e+18,4.0012957e+19
3.386921847658153,-46.376939447134376,259.0438,1.9016234e+18,4.0002595e+19
3.4475584573626925,-46.00063491425622,259.03726,1.8851886e+18,3.994436e+19
3.5065005708878414,-45.63464462019564,259.6086,1.8678913e+18,3.988476e+19
3.5642323144964805,-45.27577062815241,258.45773,1.8500032e+18,4.012924e+19
3.621473274982747,-44.919221000417515,259.40366,1.8469125e+18,4.007293e+19
3.677818888001411,-44.56772873816653,259.47614,1.8408191e+18,3.9904268e+19
3.7344912487360267,-44.213000216874846,257.54517,1.862836e+18,3.98216e+19
3.7916352289734245,-43.85407826003962,258.43774,1.863155e+18,3.9928224e+19
3.849669884214303,-43.48801419013143,260.73248,1.8696098e+18,4.0069445e+19
3.9093463026558877,-43.109611549610335,261.27582,1.8428422e+18,3.97396e+19
3.9702891842043835,-42.7212842600442,260.90033,1.7816985e+18,4.0092315e+19
4.03395206312591,-42.31291599003702,261.2158,1.824671e+18,3.992915e+19
4.100712860664129,-41.881629448728646,261.27353,1.794619e+18,4.0100042e+19
4.171384585402702,-41.42149638385774,261.39667,1.8972496e+18,4.012358e+19
4.246975339696323,-40.92510580326904,260.2168,1.8687893e+18,3.9983894e+19
4.3287621187134855,-40.38296052396608,260.17953,1.8814355e+18,3.9747112e+19
4.418415018072773,-39.782511954291564,255.13516,1.8834799e+18,3.996875e+19
4.518726457788981,-39.10285539512836,254.54945,1.9446151e+18,3.9447706e+19
4.631277388047148,-38.33090264782432,265.3544,1.991311e+18,3.9287983e+19
4.762341452388436,-37.418972330758564,272.35666,1.9869941e+18,3.9253515e+19
2.9545851386637563,-52.17861737938432,260.96167,1.7874328e+18,3.9145e+19
3.1012263393228046,-51.26621509722394,259.74026,1.8319439e+18,3.973128e+19
3.2265124333356545,-50.48648425821839,259.79956,1.9256252e+18,4.0034674e+19
3.3351316432279705,-49.81087949936965,262.56076,1.9722535e+18,4.0021775e+19
3.4316980012989484,-49.210665226224144,258.64484,1.8571406e+18,4.0053375e+19
3.5189671037114616,-48.66869926839516,260.8048,1.8751247e+18,4.0194064e+19
3.598947016181235,-48.172438023701794,260.87067,1.8624228e+18,4.0078325e+19
3.6731460852151407,-47.71238633274845,257.99683,1.8017474e+18,3.9994375e+19
3.742742757340268,-47.2811430434355,259.22165,1.8083541e+18,4.0103336e+19
3.8086691682542595,-46.87278726820076,259.19507,1.8361958e+18,4.0267005e+19
3.871677537682508,-46.48243924496752,257.01474,1.8885287e+18,3.98391e+19
3.9324218557606354,-46.10598172514798,257.96634,1.855708e+18,3.985524e+19
3.9914449647370747,-45.739834752906425,256.45532,1.8552851e+18,3.9705093e+19
4.049239743701645,-45.38080099517285,255.67654,1.8721365e+18,3.977816e+19
4.1062491896882225,-45.02593274110989,257.9066,1.8489056e+18,3.9919093e+19
4.1628921490322375,-44.67242390135327,259.89673,1.8545673e+18,4.0039398e+19
4.219572050532353,-44.31751838112057,259.43307,1.8356039e+18,4.002749e+19
4.276702842521602,-43.95841050146107,259.99493,1.8590801e+18,4.009657e+19
4.33498849031756,-43.59021401156468,260.0131,1.886538e+18,3.9859135e+19
4.394034189918405,-43.21553710502177,263.06213,1.8606848e+18,3.985637e+19
4.455189271610552,-42.82498796281208,259.47107,1.8480715e+18,3.9631817e+19
4.518429994943688,-42.41856567658848,257.38785,1.8741529e+18,3.986253e+19
4.585373234593835,-41.98482905757102,258.98694,1.9197964e+18,3.995654e+19
4.656231498749509,-41.52191620173903,262.7954,1.8165503e+18,4.0011193e+19
4.731242660690298,-41.027692814607406,258.37314,1.9114875e+18,4.0126655e+19
4.812325396665838,-40.48815138793941,260.22827,1.8850169e+18,3.9945535e+19
4.902037465910583,-39.88431544910515,262.76678,1.9360825e+18,3.991524e+19
5.001871698138939,-39.20416666244835,259.7653,1.8423525e+18,3.954484e+19
5.113799582076457,-38.43163286729087,254.45514,2.0562944e+18,3.8789697e+19
5.244012715543167,-37.51898652442466,278.49182,1.9859167e+18,3.862045e+19
3.4350884336039518,-52.28609596638617,259.25677,1.8265443e+18,3.9552107e+19
3.5827233093087174,-51.373534867169546,255.7456,1.796914e+18,3.9957537e+19
3.7087639997719695,-50.593629244347945,257.8616,1.9006044e+18,4.0408394e+19
3.817963958648561,-49.917844212199505,258.04117,1.86177e+18,4.0343043e+19
3.914992264806322,-49.31744842904288,259.83276,1.8833115e+18,4.0310546e+19
4.0026316691495625,-48.7753009013906,259.28812,1.8548474e+18,4.024731e+19
4.082912053943876,-48.27885896644131,258.04297,1.8431241e+18,4.007097e+19
4.157360902646415,-47.8186282950021,257.5837,1.7882089e+18,3.9834343e+19
4.227160222039429,-47.38720565594619,258.1102,1.7794605e+18,4.0081285e+19
4.2932560467471514,-46.97867146795253,256.0395,1.8656597e+18,3.985892e+19
4.356400651054895,-46.58814400501,255.7067,1.857702e+18,3.982366e+19
4.417255111139691,-46.21150581058221,255.64879,1.8698347e+18,4.0029295e+19
4.476367096699571,-45.845176363103995,257.91602,1.8499231e+18,4.005927e+19
4.53422982731364,-45.48595689131897,257.19907,1.8473365e+18,3.996796e+19
4.591285938167398,-45.130898139562944,258.01575,1.8708368e+18,3.9837624e+19
4.647957786599435,-44.77719330773165,258.4052,1.7841034e+18,3.9790376e+19
4.704372339513623,-44.42394697116303,258.24762,1.782434e+18,3.965778e+19
4.7617686167905235,-44.06276437661673,265.77332,1.7822332e+18,3.9696724e+19
4.820027730669193,-43.69434431201407,265.04013,1.779229e+18,3.9767686e+19
4.879023003947932,-43.31943248994449,263.73907,1.7987588e+18,3.9773316e+19
4.940105294505689,-42.92863170218892,261.54706,1.8673137e+18,4.00682e+19
5.003561852152535,-42.51975094637169,258.03168,1.898204e+18,4.0032233e+19
5.070053591537314,-42.08790673650642,258.68085,1.8176365e+18,3.9768526e+19
5.1403818251860605,-41.62716083613534,258.27594,1.8475913e+18,3.9641058e+19
5.215531543584277,-41.13008797324886,259.63406,1.8658843e+18,3.9942293e+19
5.296331991262493,-40.59014387123921,262.43808,1.8794432e+18,3.9749215e+19
5.385677334631332,-39.98584291713896,260.81036,1.9548323e+18,3.964728e+19
5.4850351224677505,-39.305152935788904,257.87256,1.9178142e+18,3.93647e+19
5.596340071848772,-38.53198279458995,253.29929,1.9820539e+18,3.9348627e+19
5.725702086884344,-37.61855576065405,325.2157,2.317146e+18,3.9042444e+19
3.916378757092993,-52.38906203188454,269.87524,1.8042594e+18,3.932829e+19
4.064881867846863,-51.47710516891164,259.87976,1.7890106e+18,4.015719e+19
4.190997075171969,-50.70132545727717,257.01947,1.8710536e+18,4.033671e+19
4.300789632447163,-50.02530768823939,257.8168,1.87875e+18,4.0214576e+19
4.398285198947059,-49.42468297541252,256.69608,1.8362269e+18,4.0103363e+19
4.4863029479487375,-48.882312054943505,257.9802,1.871369e+18,4.0147532e+19
4.566892971303906,-48.38565174714822,259.02118,1.8619159e+18,4.007599e+19
4.641597651906963,-47.92520670408858,258.043,1.8330775e+18,3.998657e+19
4.711605245266741,-47.49357149300739,257.9542,1.8235377e+18,4.013732e+19
4.777873918197185,-47.0848271419706,256.97885,1.851367e+18,3.9888703e+19
4.841162765415431,-46.694091017409654,256.89447,1.8807886e+18,3.991621e+19
4.902134209255965,-46.317243858898074,255.16124,1.8511552e+18,3.9926183e+19
4.9613399950172115,-45.9507041226191,256.20728,1.8458383e+18,3.9855537e+19
5.019274656326008,-45.591271546564776,255.15771,1.8394849e+18,4.009715e+19
5.076385931058612,-45.235996267668874,258.77744,1.7904515e+18,3.960775e+19
5.133092489900261,-44.88206899610078,257.40213,1.7735364e+18,3.9793863e+19
5.189798232913472,-44.526730498048984,260.1789,1.7587289e+18,3.9829664e+19
5.246917332876886,-44.16717170918933,261.2384,1.8021574e+18,3.979599e+19
5.304870667671379,-43.800439058329836,261.61374,1.7932067e+18,3.9963813e+19
5.364104570075963,-43.42332555245503,259.5731,1.8903383e+18,3.9760214e+19
5.425120798736737,-43.03224418849086,262.96503,1.8511401e+18,3.984434e+19
5.488482272783853,-42.62306182639429,261.13367,1.8614862e+18,3.991235e+19
5.555180574634882,-42.18856544237661,261.42206,1.9195323e+18,3.9870803e+19
5.625364832818079,-41.727293262781146,258.87585,1.8578537e+18,3.9862455e+19
5.699943482762677,-41.23231805394324,258.6825,1.838472e+18,3.980804e+19
5.780887356511278,-40.688957865633824,263.48196,1.9003464e+18,3.962633e+19
5.869457075660331,-40.08712107070399,255.76306,1.9284428e+18,3.894292e+19
5.96834626956045,-39.40583946499678,264.02484,1.9156413e+18,3.9568516e+19
6.079033321558253,-38.63197499894398,263.39926,1.8944668e+18,3.8736797e+19
6.207557347641806,-37.71770048759189,246.46411,2.0582535e+18,3.9180644e+19
4.395961099643531,-52.503052545288824,270.22183,1.931103e+18,3.9190117e+19
4.54561747900875,-51.589965851181546,258.7075,1.9087607e+18,3.9749254e+19
4.673194786995411,-50.80953316566573,257.14578,1.9446052e+18,4.024659e+19
4.783583374474675,-50.133234922585004,256.38177,1.9473893e+18,4.0096414e+19
4.8815561463396735,-49.53233997188384,256.2062,1.8427015e+18,4.017115e+19
4.9699579959002715,-48.98970729406526,258.85004,1.876666e+18,4.002319e+19
5.0512465132726945,-48.49030240155272,256.64105,1.8235253e+18,4.010739e+19
5.125823140722518,-48.03209984009125,257.48654,1.8623604e+18,3.9959525e+19
5.196047623870048,-47.6002224458743,258.091,1.8779259e+18,3.99506e+19
5.2624956790101285,-47.19123936055445,257.39697,1.8632882e+18,3.9948574e+19
5.326234630503214,-46.798265177585826,258.23642,1.8702738e+18,3.997575e+19
5.387022609894815,-46.423182905381495,257.40347,1.8661475e+18,3.986459e+19
5.446328853433073,-46.05640708663034,259.41943,1.7327851e+18,3.9859205e+19
5.504339002862975,-45.69673538883625,258.22708,1.7909464e+18,3.9691736e+19
5.561505294309571,-45.34121701460765,258.62042,1.7934612e+18,3.9733153e+19
5.618249926009114,-44.98704154379702,257.03488,1.772007e+18,3.9671892e+19
5.674975210792068,-44.63144747390095,261.5652,1.8019434e+18,3.988131e+19
5.732097021137213,-44.2716240778736,257.48813,1.8293268e+18,3.989152e+19
5.790029688712796,-43.904614187324945,260.42355,1.8559641e+18,3.9699037e+19
5.849225295218387,-43.52720959021079,260.0162,1.8716178e+18,3.976923e+19
5.910177710721047,-43.13581880303939,268.66656,1.796614e+18,3.9833666e+19
5.973448216295604,-42.72630505683451,262.6245,1.8136571e+18,3.9735167e+19
6.039690290474635,-42.29377570106729,262.5978,1.8195954e+18,3.92524e+19
6.109691695939747,-41.83228032339344,258.5274,1.8118951e+18,3.9529066e+19
6.184416687044888,-41.33437764638115,263.14316,1.8778343e+18,3.919047e+19
6.265091138526842,-40.79053234762424,261.3774,1.8776309e+18,3.78874e+19
6.35331168439919,-40.188144049106484,284.48172,1.9775026e+18,3.8152117e+19
6.451739398749546,-39.506220392682266,274.13058,1.7808892e+18,3.8662563e+19
6.561824386346316,-38.7316061343648,259.7578,1.9241076e+18,3.926037e+19
6.689520273304397,-37.81641703863671,268.66132,2.0765789e+18,3.960361e+19
4.876245168164258,-52.612479928251176,270.56787,1.8809994e+18,3.9386253e+19
5.026927202831561,-51.69903469440443,258.3591,2.0491095e+18,3.978933e+19
5.155283714848827,-50.9182553805692,255.76834,1.9238295e+18,4.0214004e+19
5.266279395621178,-50.241628662753364,254.39145,1.8994625e+18,4.012565e+19
5.364733196469386,-49.6404192244376,256.46136,1.8762196e+18,3.9842946e+19
5.453525954748423,-49.097485380839224,259.902,1.8889239e+18,3.994e+19
5.534748462779544,-48.60028046696573,258.9853,1.8632483e+18,3.989998e+19
5.609973184357377,-48.139306039077546,257.4422,1.8372962e+18,3.993469e+19
5.680417449078941,-47.707155157515466,258.8484,1.8617607e+18,3.9733764e+19
5.7470457371263635,-47.297903087652465,257.347,1.8908635e+18,3.978332e+19
5.810633337204038,-46.90666498099865,259.89935,1.7853418e+18,3.9644224e+19
5.8718503837197,-46.529318238399675,260.36295,1.8226386e+18,3.9767915e+19
5.931254956630284,-46.162278143514804,259.0738,1.8343506e+18,3.9774745e+19
5.989346121963094,-45.80234120109497,261.34897,1.7797638e+18,3.9931514e+19
6.04684907002294,-45.444702239279465,261.2669,1.791581e+18,3.946787e+19
6.1033601327608045,-45.092103958980374,259.4162,1.7949008e+18,3.9549394e+19
6.1598338054895825,-44.738094393900006,263.51822,1.7922281e+18,3.960948e+19
6.217234355297603,-44.3761122200861,261.44382,1.7804591e+18,3.9762096e+19
6.275153080669946,-44.00879807644047,258.01337,1.8838128e+18,3.9727457e+19
6.334311813467694,-43.63107332556488,259.753,1.8946328e+18,3.9716313e+19
6.3952047672368995,-43.23934347297628,264.0542,1.818229e+18,3.9668348e+19
6.458388889328661,-42.829467212623314,259.49838,1.8739394e+18,3.9310646e+19
6.524513298442204,-42.39654622499033,266.24582,1.852679e+18,3.9199824e+19
6.594356231039056,-41.934622520643224,264.6588,1.7857908e+18,3.943709e+19
6.668876995119,-41.43624751924775,255.96037,1.947752e+18,3.8441952e+19
6.749286622344848,-40.89187403474077,268.81494,2.1249167e+18,3.8339456e+19
6.837160248820811,-40.28888558357173,258.9773,1.9700561e+18,3.9197053e+19
6.935135718238756,-39.6062657619246,265.98553,1.961122e+18,3.951308e+19
7.044618121446652,-38.83083730723407,267.3938,1.904563e+18,3.9547797e+19
7.171491025647929,-37.91465783809311,261.3242,2.0695189e+18,3.9861853e+19
5.357212732174314,-52.71739459812462,257.46146,1.9094928e+18,3.9360964e+19
5.508788023737887,-51.80435617579639,264.10327,1.9023233e+18,3.987761e+19
5.63723555866608,-51.0275396931774,260.23962,1.8844115e+18,4.002716e+19
5.748843195560028,-50.35053183368063,255.65683,1.9251186e+18,4.000531e+19
5.847785447251663,-49.74896200713983,254.64825,1.8719207e+18,3.992603e+19
5.936973870636536,-49.20568525832854,257.1597,1.8467777e+18,4.005394e+19
6.018519876534846,-48.70815175590954,255.67484,1.9146586e+18,3.9784922e+19
6.094014368028682,-48.24686073623373,257.00656,1.8138348e+18,3.9881613e+19
6.164683030378806,-47.814401857687315,258.52686,1.8294183e+18,3.961523e+19
6.231498437681017,-47.40484883285652,261.93652,1.8036236e+18,3.9792447e+19
6.295242774896393,-47.01331483766202,260.64856,1.8352251e+18,3.9873327e+19
6.356587670902848,-46.635674568951174,262.6861,1.8463028e+18,4.010907e+19
6.416098318534442,-46.26834214195199,263.35187,1.8647899e+18,3.9963773e+19
6.474273143127233,-45.90811141235925,262.15762,1.7584008e+18,3.974257e+19
6.531839394929115,-45.550173647998136,265.1251,1.8791357e+18,3.928197e+19
6.588668592652667,-45.19542068692311,255.74236,1.7744416e+18,3.9723046e+19
6.645170406983108,-44.841088104628746,262.861,1.7640107e+18,3.975135e+19
6.702304685469733,-44.48065229592716,262.1819,1.8119182e+18,3.9709527e+19
6.760210670043209,-44.11300438562933,259.93927,1.8535531e+18,3.9786756e+19
6.81962806701752,-43.73292285097345,262.15845,1.8634214e+18,3.971536e+19
6.8801728943212055,-43.342829401811436,260.74414,1.8131286e+18,3.9773048e+19
6.943273631585866,-42.93255771203505,264.49017,1.8191777e+18,3.9639255e+19
7.009283900467344,-42.499211973853434,260.3732,1.9791989e+18,3.9263336e+19
7.078975618596058,-42.036827756671514,271.31778,1.8438079e+18,3.9482847e+19
7.153296808392857,-41.53794517927013,258.2591,1.9805085e+18,3.9278483e+19
7.233447318089832,-40.99300538243228,272.255,1.9555911e+18,3.905976e+19
7.320983529231963,-40.38937559326362,265.54553,1.9649686e+18,3.9769314e+19
7.4185099968239125,-39.70601195598774,260.73755,1.9184169e+18,3.9663356e+19
7.527401718207059,-38.92971781276985,267.88962,1.9263742e+18,3.974093e+19
7.653459907128463,-38.012487284590826,255.90506,2.1615907e+18,3.9477362e+19
5.836495847916219,-52.833397863482006,254.4051,2.0207824e+18,3.941314e+19
5.98926191096644,-51.919031237883665,249.72188,1.876831e+18,3.9796977e+19
6.119209775571887,-51.13738511547448,258.10455,1.790231e+18,3.981088e+19
6.23143677948906,-50.45994839877442,255.00368,1.8924027e+18,3.9669693e+19
6.330875907150678,-49.85797578273522,253.22884,1.7529702e+18,3.9779293e+19
6.4204668550486526,-49.31431734321612,256.00626,1.7766417e+18,3.9615615e+19
6.502343624547017,-48.816419701901985,254.97154,1.7832723e+18,3.947616e+19
6.578111623005643,-48.35477890604529,255.45251,1.7908584e+18,3.9555674e+19
6.649006759842877,-47.921981777109806,258.429,1.7884526e+18,3.953756e+19
6.716329548651665,-47.510010306446084,258.9966,1.8254841e+18,3.964727e+19
6.780216612319272,-47.118234844411994,263.8651,1.8220245e+18,4.0028957e+19
6.841389749719669,-46.74228078984305,264.2794,1.7895771e+18,3.939502e+19
6.901006920873966,-46.374629483212644,263.59543,1.7695804e+18,3.9891443e+19
6.959268927944941,-46.01407954580665,265.18692,1.7488927e+18,3.9789888e+19
7.016626117202478,-45.6576726813118,264.69757,1.7641524e+18,3.973504e+19
7.073779825504993,-45.30073720020863,260.61203,1.7762627e+18,3.995217e+19
7.130309951124223,-44.946070700940695,263.49847,1.7548229e+18,3.980599e+19
7.187455065098612,-44.58528896264721,263.70987,1.781063e+18,3.9905367e+19
7.245636422683652,-44.2153362221764,261.7898,1.8393206e+18,3.978683e+19
7.304450527962872,-43.83883074107149,258.61826,1.8588541e+18,3.9806838e+19
7.365232398830668,-43.446332513070864,259.36404,1.8755343e+18,3.9840777e+19
7.428253744338917,-43.035637118874355,259.7665,1.8846407e+18,3.987926e+19
7.494154176489643,-42.60183542621822,259.84866,1.855207e+18,3.9781197e+19
7.563695157718114,-42.13895439294483,259.1512,1.8544054e+18,3.9458037e+19
7.637822475713416,-41.6395262379019,261.76093,1.8910834e+18,3.929254e+19
7.717716489897667,-41.09397790216391,264.93228,1.8653246e+18,3.941986e+19
7.804919591628063,-40.489660329635136,263.69962,1.8780432e+18,4.005755e+19
7.901491511378557,-39.809286466460264,261.44034,1.8336623e+18,3.9556928e+19
8.010307111158623,-39.02828046737447,260.0928,1.9257641e+18,3.9754316e+19
8.135558837114106,-38.10992863423058,263.41806,2.024099e+18,3.957585e+19
